"FUZE Fabric #","Wash","Customer Fabric Code","Factory Fabric Code","Brand","Textile Mill (Treatment)","Application Method","Application Recipe","Fabric Content #1","% Content 1","Fabric Content #2","% Content 2","Fabric Content #3","% Content 3","Fabric Finish Note","Fabric Construction Description","Fabric Color","Fuze Treatment Location","Fuze Application Date","Fabric Submission Document","Fabric Submission Document : URL","Fabric Submission Image","Fabric Submission Image : URL","Textile Mill","Full Width","Weight (gsm)","Yarn / Filament","Note","Fuze application Date","Fuze treatment Location","Weight
(gsm) ","Pad Recipe","Production Trial Completed","ICP Sent","ICP RCVD","ICP Passed","AMB Sent","AMB RCVD","AMB Pass","Category","Program Name"," Status Note","STATUS","PTC#","ICP Sent#","ICP RCVD#","ICP Passed#","AMB Sent#","AMB RCVD#","AMB PASS#","Progress Count","Progress Percentage","Progress Percentage Numeric","Record ID"
"1880","30","PMM001-Cut 3","","","","Pad","1ppm of Au & Ag, diluted with city water  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Light blue","","01/02/2025","","","","","","","","","<0.5 ppm silver ICP tests","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e0fe"
"1881","0","PMM001-Cut 4","","","","Pad","1ppm of Au & Ag, diluted with city water  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Light blue","","01/02/2025","","","","","","","","","<0.5 ppm silver ICP tests","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e101"
"1882","0","PMM001-Cut 4","","","","Pad","1ppm of Au & Ag, diluted with city water  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Light blue","","01/02/2025","","","","","","","","","<0.5 ppm silver ICP tests","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e104"
"1883","30","PMM001-Cut 4","","","","Pad","1ppm of Au & Ag, diluted with city water  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Light blue","","01/02/2025","","","","","","","","","<0.5 ppm silver ICP tests","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e107"
"1884","30","PMM001-Cut 4","","","","Pad","1ppm of Au & Ag, diluted with city water  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Light blue","","01/02/2025","","","","","","","","","<0.5 ppm silver ICP tests","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e10a"
"1885","0","AA1375-A ","","","","Spray","2 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","87%","Spandex","13%","","0%","","Knit","Blue Heather","","01/02/2025","","","","","","56""","200","Recycled poly 100D/144F+Spandex 40D","","","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e10d"
"1886","0","AIC 316 Lyocell FL","","","","Spray","10ppm Au, 10ppm Ag, 10ppm fungal combo development ppm  pump  Fabric  ISO Air/Other","Lyocell","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","","182","","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e110"
"1887","0","Edasi Supima/Lenzing modal/modal biographene","","","","Spray","Untreated ppm  pump  Fabric  ISO Air/Other","supima cotton","50%","Lenzing","35%","Modal","0%","","Woven","","","01/02/2025","","","","","","136""","","CPCM80 x 70D/24F ","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e113"
"1888","0","Edasi Supima/Lenzing modal/modal biographene","","","","Spray","Untreated ppm  pump  Fabric  ISO Air/Other","supima cotton","50%","Lenzing","35%","Modal","0%","","Woven","","","01/02/2025","","","","","","136""","","CPCM80 x 70D/24F ","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e116"
"1889","0","915WMC (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","ICP result: Au 6.23ppm; Ag 2.23 ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e119"
"1890","0","915WMC  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","ICP result: Au 6.23ppm; Ag 2.23 ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e11c"
"1891","0","915WMC  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","ICP result: Au 6.23ppm; Ag 2.23 ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e11f"
"1892","0","915WMC  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","ICP result: Au 6.23ppm; Ag 2.23 ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e122"
"1893","0","915WMC  (Standard broth)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","ICP result: Au 6.23ppm; Ag 2.23 ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e125"
"1894","0","915WMC  (Standard broth)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","ICP result: Au 6.23ppm; Ag 2.23 ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e128"
"1895","30","915WMC  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e12b"
"1896","30","915WMC  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","supima cotton","93%","Spandex","7%","","0%","","Knit","Blaze","","01/02/2025","","","","","","","","C40's+30D Spandex","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e12e"
"1897","0","920TWD  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","ICP result: Au 30.6ppm; Ag 3.28ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e131"
"1898","0","920TWD  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","ICP result: Au 30.6ppm; Ag 3.28ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e134"
"1899","0","920TWD  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","ICP result: Au 30.6ppm; Ag 3.28ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e137"
"1900","0","920TWD  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","ICP result: Au 30.6ppm; Ag 3.28ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3d1aeaaf02c8b3e13a"
"1901","0","920TWD  (Standard broth)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","ICP result: Au 30.6ppm; Ag 3.28ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e13d"
"1902","0","920TWD  (Standard broth)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","ICP result: Au 30.6ppm; Ag 3.28ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e140"
"1903","30","920TWD  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e143"
"1904","30","920TWD  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Modal","50%","Supima cotton","50%","","0%","","","Breeze","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e146"
"1905","0","2871RE  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","ICP result:Au 2.65ppm; Ag 4.88ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e149"
"1906","0","2871RE  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","ICP result:Au 2.65ppm; Ag 4.88ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e14c"
"1907","0","2871RE  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","ICP result:Au 2.65ppm; Ag 4.88ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e14f"
"1908","0","2871RE  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","ICP result:Au 2.65ppm; Ag 4.88ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e152"
"1909","0","2871RE  (Standard broth)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","ICP result:Au 2.65ppm; Ag 4.88ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e155"
"1910","0","2871RE  (Standard broth)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","ICP result:Au 2.65ppm; Ag 4.88ppm","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e158"
"1911","30","2871RE  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e15b"
"1912","30","2871RE  (MHB)","","","","pad","7ppm padding development ppm  pump  Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","Blue","","01/02/2025","","","","","","","","P.100D/96F+30D Spandex","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e15e"
"1913","0","Edasi Supima/Lenzing modal/modal biographene","","","","spray ","Development ppm  pump  Fabric  ISO Air/Other","Supima Cotton","50%","Lenzing","35%","","0%","","Woven","","","01/02/2025","","","","","","136""","","CPCM80 x 70D/24F ","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e161"
"1914","0","Edasi Supima/Lenzing modal/modal biographene","","","","spray ","Development ppm  pump  Fabric  ISO Air/Other","Supima Cotton","50%","Lenzing","35%","","0%","","Woven","","","01/02/2025","","","","","","136""","","CPCM80 x 70D/24F ","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e164"
"1915","0","Bonobos-A","","","","spray ","6 ppm 6 pump 15 Fabric + Thor ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","White","","01/02/2025","","","","","","","","P.100D/96F+30D OP","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e168"
"1916","0","Bonobos-A","","","","spray ","6 ppm 6 pump 15 Fabric + Thor ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","White","","01/02/2025","","","","","","","","P.100D/96F+30D OP","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e16c"
"1917","0","Bonobos-A","","","","spray ","6 ppm 6 pump 15 Fabric + Thor ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","White","","01/02/2025","","","","","","","","P.100D/96F+30D OP","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e170"
"1918","0","Bonobos-1","","","","spray ","6 ppm 6 pump 15 Fabric  ISO Air/Other","Polyester","90%","Spandex","10%","","0%","","Knit","White","","01/02/2025","","","","","","","","P.100D/96F+30D OP","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e173"
"1919","0","CC3199","","","","spray ","6 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","92%","Spandex","8%","","0%","","Knit","Castlerock","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e176"
"1920","30","CC3199","","","","spray ","6 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","92%","Spandex","8%","","0%","","Knit","Castlerock","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e179"
"1921","0","CC3134","","","","spray ","6 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Grey Flannel","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e17c"
"1922","30","CC3134","","","","spray ","6 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Grey Flannel","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3e1aeaaf02c8b3e17f"
"1923","0","CC3199 (won house)","","","","spray ","6 ppm 7 pump 15 Fabric 2%+Hand spray ISO Air/Other","Polyester","92%","Spandex","8%","","0%","","Knit","Castlerock","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e182"
"1924","0","CC3199 (won house)","","","","spray ","6 ppm 7 pump 15 Fabric 2%+Hand spray ISO Air/Other","Polyester","92%","Spandex","8%","","0%","","Knit","Castlerock","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e185"
"1925","0","CC3134 (won house)","","","","spray ","6 ppm 7 pump 15 Fabric 2%+Hand spray ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Grey Flannel","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e188"
"1926","0","CC3134 (won house)","","","","spray ","6 ppm 7 pump 15 Fabric 2%+Hand spray ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Grey Flannel","","01/02/2025","","","","","","","","","PO# 11012021","","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e18b"
"1927","0","1A - Wet Blue finished Hide","","","","spray ","Combo at 3ppm ppm  pump  Fabric  ISO Air/Other","Leather","0%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e18e"
"1928","0","1C - Wet Blue finished Hide","","","","spray ","Untreated ppm  pump  Fabric  ISO Air/Other","Leather","0%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e191"
"1929","0","2A","","","","spray ","Combo at 3ppm ppm  pump  Fabric  ISO Air/Other","Leather","0%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e194"
"1930","0","5A","","","","spray ","Combo at 3ppm ppm  pump  Fabric  ISO Air/Other","Leather","0%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e197"
"1931","0","6A","","","","spray ","Combo at 3ppm ppm  pump  Fabric  ISO Air/Other","Leather","0%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e19a"
"1932","0","7A","","","","spray ","Combo at 3ppm ppm  pump  Fabric  ISO Air/Other","Leather","0%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e19d"
"1933","0","8A","","","","spray ","Combo at 3ppm ppm  pump  Fabric  ISO Air/Other","Leather","0%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e1a0"
"1934","0","Pique Double x 2 Cabos 36/1 100% Cotton Peinado - 320 g/m2 AW - Rama Suavizado - FUZE PERFORMANCE, Batch: 13209-20, Smoke Blue","","","","spray ","6 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","","Smoke Blue","","01/02/2025","","","","","","","","","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e1a3"
"1935","0","Pique Double x 2 Cabos 36/1 100% Cotton Peinado - 320 g/m2 AW - Rama Suavizado - FUZE PERFORMANCE, Batch: 13209-20, Smoke Blue","","","","spray ","6 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","","Smoke Blue","","01/02/2025","","","","","","","","","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e1a6"
"1936","3","Pique Double x 2 Cabos 36/1 100% Cotton Peinado - 320 g/m2 AW - Rama Suavizado - FUZE PERFORMANCE, Batch: 13209-20, Smoke Blue","","","","spray ","6 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","","Smoke Blue","","01/02/2025","","","","","","","","","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e1a9"
"1937","0","Pique Double x 2 Cabos 36/1 100% Cotton Peinado - 320 g/m2 AW - Rama Suavizado - FUZE PERFORMANCE, Batch: 13209-20, Smoke Blue","","","","spray ","6 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","","Smoke Blue","","01/02/2025","","","","","","","","","","","WTS","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e1ac"
"1938","0","Kyorene fabric","","","","spray ","Thor ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e3f1aeaaf02c8b3e1af"
"1939","0","Kyorene fabric","","","","spray ","Thor ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1b2"
"1940","0","Kyorene fabric","","","","spray ","Thor ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1b5"
"1941","0","Kyorene fabric","","","","spray ","Thor ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1b8"
"1942","0","Kyorene fabric","","","","spray ","Untreated ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1bb"
"1943","0","Kyorene fabric","","","","spray ","Untreated ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1be"
"1944","0","Kyorene fabric","","","","spray ","Untreated ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1c1"
"1945","0","Kyorene fabric","","","","spray ","Untreated ppm  pump  Fabric  ISO Air/Other","Supima Cotton","100%","Graphene","0%","Viscose","0%","","Woven","","","01/02/2025","","","","","","","","80s*80s/200/183T","","","Won house","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1c4"
"1946","0","SBS-130","","","","pad","Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","Black","","01/02/2025","","","","","","54""","180","150D*150D","","","翔新染整廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1c7"
"1947","30","SBS-130","","","","pad","Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","Black","","01/02/2025","","","","","","54""","180","150D*150D","","","翔新染整廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1ca"
"1948","0","Sensacool fabric","","","","","3 ppm 7 pump 12 Fabric 0.02 ISO Air/Other","Polyester","56%","Nylon","28%","Polyethylene","16%","","Knit","White/Blue","","01/02/2025","","","","","","","250","","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1cd"
"1949","0","Sensacool fabric","","","","","3 ppm 7 pump 12 Fabric 0.02 ISO Air/Other","Polyester","56%","Nylon","28%","Polyethylene","16%","","Knit","White/Blue","","01/02/2025","","","","","","","250","","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1d0"
"1950","0","DE4745","","","","","Au 5ppm, Ag 3 ppm, Fungal 3ppm ppm 7 pump 15 Fabric 0.02 ISO30 Air/Other","Polyester","92%","Cotton","8%"," ","0%","","Woven","White","","01/02/2025","","","","","","68.5""","198","P.75D/72f*C40s","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e401aeaaf02c8b3e1d3"
"1951","0","DE4745","","","","","Au 5ppm, Ag 3 ppm, Fungal 3ppm ppm 7 pump 15 Fabric 0.02 ISO30 Air/Other","Polyester","92%","Cotton","8%"," ","0%","","Woven","White","","01/02/2025","","","","","","68.5""","198","P.75D/72f*C40s","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1d6"
"1952","0","GC-1620-SCT (尾)","","","","pad","Ag 3.3% ppm  pump  Fabric  ISO Air/Other","Nylon","91%","Spandex","9%"," ","0%","","Knit","White","","01/02/2025","","","","","","60""","145","N70/68f+OP20D","","","泉福印染","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1d9"
"1953","20","GC-1620-SCT (尾)","","","","pad","Ag 3.3% ppm  pump  Fabric  ISO Air/Other","Nylon","91%","Spandex","9%"," ","0%","","Knit","White","","01/02/2025","","","","","","60""","145","N70/68f+OP20D","","","泉福印染","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1dc"
"1954","100","GC-1620-SCT (尾)","","","","pad","Ag 3.3% ppm  pump  Fabric  ISO Air/Other","Nylon","91%","Spandex","9%"," ","0%","","Knit","White","","01/02/2025","","","","","","60""","145","N70/68f+OP20D","","","泉福印染","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1df"
"1955","0","SBS-130 ","","","","pad","Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","Light Orange","","01/02/2025","","","","","","54""","180","150D*150D","","","翔新染整廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1e2"
